NAME	X	Y	Cluster	Individual library (may be several per mouse)	Mouse	Timepoint
MOUSE_CELL_5538	1886.1846885903722	3783.280708641441	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5539	1296.2609911928882	4121.829385272856	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5540	3579.992359046906	1212.1705125388671	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5541	1165.183393676047	3461.936442266785	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5542	3440.1992237971044	4324.437730554864	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5543	1987.1718738350405	3672.3569901843002	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5544	1202.8342643821975	4142.298455047532	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5545	1191.9007909242155	4292.641811928185	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5546	3208.7460189949506	4112.118410607733	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5547	3668.1984138367843	4259.77250963009	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5548	3264.120920413549	3593.254486164262	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5549	1736.1130400237623	3855.2211145097704	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5550	1242.0978738343854	3767.447693846776	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5551	1634.9475706368441	4125.340924045695	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5552	3086.549042997608	4053.0764821322427	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5553	1767.7801493078132	3609.7140647340216	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5554	1192.5245881075277	3935.4812007501414	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5555	2314.727033956714	3597.853538065187	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5556	1146.9882280929864	4275.716263194661	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5557	3683.373373369332	4401.788057508433	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5558	3181.488778060513	4118.631218423264	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5559	2549.822292290338	4278.081855624113	Brush	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5560	3214.2218890437957	3591.5220981129096	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5561	3328.1702447442076	4128.641252015628	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5562	2160.8008496233433	3857.2317416532474	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5563	3671.615453929422	4402.577886885309	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5564	1403.0642570256377	4183.0415875487015	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5565	3669.349514661497	4219.446142735819	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5566	1217.3481688502798	3628.848091743452	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5567	3575.6197695758506	4269.7399901446215	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5568	1173.9630674127243	4135.725252970167	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5569	3488.2865126608194	3998.149497929571	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5570	1592.4136617398667	3654.6408144281772	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5571	3122.148436922356	4083.181472618716	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5572	3332.8600321448093	2739.9789792976944	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5573	3214.5306213611034	3876.852140667766	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5574	1146.7038628943615	4260.259072750281	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5575	1113.4478037564033	3821.6750261518982	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5576	3621.8639980467597	4250.875679048522	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5577	3801.217843312339	4457.096565026279	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5578	1304.9029175026303	4241.814886103819	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5579	1140.1562257232522	4228.625543900728	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5580	1188.7433500300535	3672.5611337362266	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5581	2722.105644654835	3969.6200166584954	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5582	3715.9491775564175	1395.5067160033545	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5583	3561.4588370280126	4404.8193490947415	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5584	1286.9839704650144	4224.38386097438	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5585	1230.6800879661278	3627.5568393713434	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5586	3443.384263839861	4289.527588476581	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5587	3180.0004840929423	4089.307365384039	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5588	1318.8868297754452	4171.1290042210385	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5589	1650.5114633895719	4051.545868368627	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5590	3155.6329777693636	3360.5966550026346	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5591	1270.5521647375126	4179.114782559489	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5592	3739.2229606272012	4423.021691279542	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5593	1174.885075763667	3513.5065631186	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5594	3745.9943789318113	4299.879134256619	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5595	1766.0974695332932	3724.3156349186243	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5596	1254.2191940761918	4193.881575351981	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5597	2351.9955359325086	3731.453334384194	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5598	3277.9980239407605	4063.364558291987	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5599	3721.61517601425	4257.450706174562	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5600	3341.3837430772364	3926.3555992426172	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5601	1145.9551204221866	4221.958834047235	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5602	2843.5340061202314	3923.173645779501	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5603	3156.2489888431073	3479.9445943663163	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5604	3456.671456683971	3938.055150145601	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5605	2211.2781882386944	3876.874567603481	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5606	3047.7904728450467	1061.0025423097768	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5607	1649.3757550419868	4078.740264235225	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5608	1254.2108091433456	3444.3278024779515	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5609	3436.1737441964133	4215.604142733897	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5610	3662.887587779843	1414.4679024214718	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5611	3776.7069150556126	4211.0347882303	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5612	1531.367449894878	4164.590267824666	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5613	1113.1122899015913	4158.1743548740415	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5614	1078.7741514607417	4199.424320309386	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5615	1160.2807042294633	4117.365434405667	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5616	1476.6263270163124	4132.856562305237	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5617	3266.6321546237077	4042.3859060924847	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5618	3587.5343776677355	1271.4091895592323	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5619	3611.6725504427427	4206.299336442331	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5620	3706.7060343960384	1448.9801225202084	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5621	1153.8858833958784	4091.8336059065887	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5622	3777.99615865507	4326.265779942345	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5623	3687.8058556720243	4341.838046085277	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5624	3186.430280935515	3527.5488011933685	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5625	1428.5181623516357	4194.069878606482	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5626	3552.7266662486745	4266.557891929412	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5627	3238.964960823288	3067.785621057019	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5628	3603.184824229672	1433.8514759947907	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5629	3325.1781388369427	4296.603046892438	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5630	1173.504690663351	3603.2437206230297	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5631	1185.0897904411706	4270.803937205128	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5632	1994.8944935698491	3437.7216819537794	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5633	3137.1801644628968	4057.9541778143393	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5634	1154.2655969707603	3617.5832559672335	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5635	3364.7271997403095	4078.0078249005983	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5636	3594.211670153814	1286.337815251351	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5637	3443.3492064919847	4136.780704144256	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5638	1122.2472308811703	4167.128060994952	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5639	1156.3830318027822	4107.660783476639	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5640	3645.460154098746	4318.529660421169	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5641	1227.1718958183633	4024.976799348009	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5642	1109.148745105763	4245.610276626211	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5643	3041.054701003377	3436.0368120367843	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5644	1411.7092349835173	4177.298517280302	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5645	3500.3738136672937	4169.253106425911	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5646	3479.7210545151765	4184.990653092869	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5647	1079.0690079399103	4133.6618875711065	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5648	3755.921508327644	4375.079790809327	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5649	1180.5945811719014	4217.664854661058	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5650	3650.297202297708	4354.772897110528	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5651	1875.1372963788926	3827.596801940893	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5652	2628.112766710291	3773.7905864987206	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5653	1245.356984881621	4195.224723963147	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5654	1124.887065914621	3787.173806154983	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5655	3634.187272806772	4136.876021942946	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5656	1355.2309958151736	3727.0201449366555	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5657	1164.0662692818178	4258.114021600119	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5658	1182.742085155333	4135.542914068783	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5659	3696.3807477306245	4269.914334924191	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5660	3650.849858974014	1295.9883316710789	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5661	2249.1276849322403	3906.1256104745526	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5662	1297.9287969701552	3514.0144722245745	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5663	3585.9539096677245	4293.63943885294	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5664	3014.352792623589	3947.493620564032	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5665	3422.998782784254	4218.944187013265	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5666	1837.6100514793363	3984.7835074545865	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5667	2924.3676550992727	3641.4167577914113	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5668	1291.2139977773988	4171.137323350451	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5669	1274.6813633034703	4205.646188839648	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5670	3410.446859029932	4016.3776416261608	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5671	1429.5659738489458	4035.256569683502	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5672	1239.6266844893437	4124.7317643330225	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5673	3128.5121887234172	3769.1804032128703	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5674	2703.963761946575	3948.9721452960584	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5675	3580.0559063188366	4151.2945204136195	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5676	1132.8191449433984	4180.3508077996385	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5677	1210.269143978759	4012.7986065326218	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5678	1654.404053913805	4095.7696802691257	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5679	1149.1167471836034	3530.5242492771195	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5680	1146.7975852335157	4138.234591124163	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5681	3853.07241326248	4242.279923733557	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5682	3727.5998783714085	4248.035524832377	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5683	1074.3957837904734	4081.2950165928905	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5684	3049.604363349191	4016.2248938126622	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5685	3456.4635856895543	4253.099040482566	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5686	3610.2919896571048	1337.5907851620987	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5687	1177.322792161432	4221.779754012315	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5688	1195.4820714043474	3558.980074865305	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5689	1741.0840276867802	3631.087861551504	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5690	1484.2279061332342	4100.716399036685	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5691	2665.561165877209	3946.1966966596865	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5692	3319.829932660129	2775.300709258432	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5693	1407.373962114078	4206.811487465417	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5694	1266.801923942342	3866.764373252924	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5695	1020.8844325714899	4200.354076687949	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5696	3478.069245229284	3709.0056473184395	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5697	3627.876952415246	1359.7950434202523	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5698	1681.2200694217422	4024.427119954275	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5699	3130.5225084152225	4088.777438186189	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5700	1248.7822538051419	4194.5144896345155	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5701	2900.499464776215	1336.2571723200058	Ciliated	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5702	3761.883069732245	4436.411592524417	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5703	1749.6742008357523	3502.752123343978	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5704	3240.2047732334568	4134.434557021514	Secretory	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
MOUSE_CELL_5705	1096.966335826892	3688.3085355521657	Basal	jul2016_8_uninjured_mouse_id_57	uninjured_mouse_id_57	uninjured
